assembly_id,contig_id,contig_len,plasmid_id,plasmid_name,strain,query_length,ref_length,overall_percent_identity,query_covered_length,ref_covered_length,covered_intervals,query_intervals,subject_hit_coords,query_coverage_percent,call_method
URI117H,contig_84 [gcode=11] [topology=linear],369,gb|CP094593.1|,lp28-6,B379,369,26653,100.0,368,368,"[(25868, 26236)]","[(1, 369)]","[(26236, 25868)]",99.7289972899729,wp
URI117H,contig_85 [gcode=11] [topology=linear],363,gb|AE001581.1|,cp32-9,B31,363,30651,93.68131868131869,360,361,"[(18873, 19234)]","[(3, 363)]","[(19234, 18873)]",99.17355371900828,wp
URI117H,contig_86 [gcode=11] [topology=linear],363,gb|CP094584.1|,cp32-3,B379,363,30263,100.0,362,362,"[(19676, 20038)]","[(1, 363)]","[(20038, 19676)]",99.72451790633608,wp
URI117H,contig_87 [gcode=11] [topology=linear],356,gb|CP094583.1|,cp32-2,B379,356,30302,100.0,355,355,"[(1265, 1620)]","[(1, 356)]","[(1265, 1620)]",99.71910112359552,wp
URI117H,contig_88 [gcode=11] [topology=linear],353,gb|CP001264.1|,cp32-3,156a,353,30280,100.0,352,352,"[(1265, 1617)]","[(1, 353)]","[(1265, 1617)]",99.71671388101984,wp
URI117H,contig_89 [gcode=11] [topology=linear],344,gb|CP001263.1|,cp32-4,156a,344,30300,100.0,343,343,"[(18233, 18576)]","[(1, 344)]","[(18576, 18233)]",99.7093023255814,wp
URI117H,contig_9 [gcode=11] [topology=linear],23545,H28_B31_lp28-3_ParA_X,lp28-3,H28,23545,251,100.0,752,250,"[(1, 251)]","[(8345, 9097)]","[(1, 251)]",3.1938840518156724,pf32
URI117H,contig_90 [gcode=11] [topology=linear],343,gb|CP001267.1|,lp38,156a,343,30302,100.0,342,342,"[(26602, 26944)]","[(1, 343)]","[(26944, 26602)]",99.70845481049562,wp
URI117H,contig_91 [gcode=11] [topology=linear],334,gb|AE001576.1|,cp32-3,B31,334,30223,100.0,333,333,"[(12460, 12793)]","[(1, 334)]","[(12793, 12460)]",99.7005988023952,wp
URI117H,contig_92 [gcode=11] [topology=linear],323,gb|AE001580.1|,cp32-8,B31,323,30885,100.0,322,322,"[(1672, 1994)]","[(1, 323)]","[(1994, 1672)]",99.69040247678018,wp
URI117H,contig_93 [gcode=11] [topology=linear],308,gb|CP001263.1|,cp32-4,156a,308,30300,99.66887417218544,301,301,"[(26185, 26486)]","[(7, 308)]","[(26486, 26185)]",97.72727272727272,wp
URI117H,contig_94 [gcode=11] [topology=linear],307,gb|AE000784.1|,lp28-3,B31,307,28601,100.0,306,306,"[(6137, 6443)]","[(1, 307)]","[(6443, 6137)]",99.6742671009772,wp
URI117H,contig_95 [gcode=11] [topology=linear],299,gb|CP001266.1|,cp32-12,156a,299,30652,100.0,298,298,"[(13529, 13827)]","[(1, 299)]","[(13529, 13827)]",99.66555183946488,wp
URI117H,contig_96 [gcode=11] [topology=linear],294,gb|CP094585.1|,cp32-5,B379,294,30637,98.29351535836176,292,292,"[(11251, 11543)]","[(2, 294)]","[(11251, 11543)]",99.31972789115646,wp
URI117H,contig_97 [gcode=11] [topology=linear],293,gb|CP094594.1|,lp36,B379,293,31386,100.0,292,292,"[(800, 1092)]","[(1, 293)]","[(800, 1092)]",99.65870307167236,wp
URI117H,contig_98 [gcode=11] [topology=linear],288,gb|CP002227.1|,cp32-5,N40,288,29615,99.6527777777778,287,287,"[(12826, 13113)]","[(1, 288)]","[(12826, 13113)]",99.6527777777778,wp
URI117H,contig_99 [gcode=11] [topology=linear],284,gb|CP001256.1|,lp28-3,156a,284,28770,100.0,283,283,"[(28004, 28287)]","[(1, 284)]","[(28287, 28004)]",99.64788732394366,wp
URI118H,contig_1 [gcode=11] [topology=linear],920957,B379_chromosome_ParA_2,chromosome,B379,920957,380,100.0,1097,365,"[(1, 366)]","[(368528, 369625)]","[(1, 366)]",0.1191152247064738,pf32
URI118H,contig_10 [gcode=11] [topology=linear],26514,JD1_cp26_ParA_1,cp26,JD1,26514,253,100.0,758,252,"[(1, 253)]","[(9400, 10158)]","[(1, 253)]",2.8588670136531644,pf32
URI118H,contig_11 [gcode=11] [topology=linear],26073,H28_B31_lp28-3_ParA_X,lp28-3,H28,26073,251,100.0,752,250,"[(1, 251)]","[(16977, 17729)]","[(1, 251)]",2.88420971886626,pf32
URI118H,contig_12 [gcode=11] [topology=linear],22613,K21_B31_lp36_ParA_X,lp36,K21,22613,249,100.0,728,242,"[(1, 243)]","[(10855, 11583)]","[(1, 243)]",3.219387078229337,pf32
URI118H,contig_13 [gcode=11] [topology=linear],21164,O32_B31_cp32-7_ParA_X,cp32-7,O32,21164,249,100.0,746,248,"[(1, 249)]","[(14818, 15564)]","[(1, 249)]",3.5248535248535244,pf32
URI118H,contig_14 [gcode=11] [topology=linear],21133,RS01730_MM1_plsm_cp32-9_ParA_X,cp32-9,RS01730,21133,251,100.0,716,238,"[(1, 239)]","[(2, 718)]","[(1, 239)]",3.388066057824256,pf32
URI118H,contig_15 [gcode=11] [topology=linear],18024,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,18024,246,100.0,725,241,"[(1, 242)]","[(2840, 3565)]","[(1, 242)]",4.022414558366623,pf32
URI118H,contig_16 [gcode=11] [topology=linear],15231,RS00365_JD1_JD1_lp28-1_ParA_X,lp28-1,RS00365,15231,254,100.0,761,253,"[(1, 254)]","[(9663, 10424)]","[(1, 254)]",4.996388943601865,pf32
URI118H,contig_17 [gcode=11] [topology=linear],7455,RS00880_JD1_JD1_cp32-11_ParA_X,cp32-11,RS00880,7455,252,100.0,755,251,"[(1, 252)]","[(31, 786)]","[(1, 252)]",10.127431254191816,pf32
URI118H,contig_18 [gcode=11] [topology=linear],5934,297_cp32-12_ParA_X,cp32-12,297,5934,260,100.0,779,259,"[(1, 260)]","[(4277, 5056)]","[(1, 260)]",13.12773845635322,pf32
URI118H,contig_19 [gcode=11] [topology=linear],2384,gb|CP094581.1|,cp32-11,B379,2384,30287,99.91610738255034,2383,2383,"[(6040, 8423)]","[(1, 2384)]","[(8423, 6040)]",99.95805369127515,wp
URI118H,contig_2 [gcode=11] [topology=linear],53848,A20_B31_lp54_ParA_X,lp54,A20,53848,250,100.0,749,249,"[(1, 250)]","[(39454, 40203)]","[(1, 250)]",1.3909523102065071,pf32
URI118H,contig_20 [gcode=11] [topology=linear],1669,gb|CP094585.1|,cp32-5,B379,1669,30637,99.88016776512882,1668,1668,"[(14426, 16094)]","[(1, 1669)]","[(14426, 16094)]",99.9400838825644,wp
URI118H,contig_21 [gcode=11] [topology=linear],1410,gb|CP094586.1|,cp32-6,B379,1410,30642,100.0,1409,1409,"[(10744, 12153)]","[(1, 1410)]","[(10744, 12153)]",99.9290780141844,wp
URI118H,contig_22 [gcode=11] [topology=linear],1291,gb|CP094585.1|,cp32-5,B379,1291,30637,100.0,1290,1290,"[(9404, 10694)]","[(1, 1291)]","[(10694, 9404)]",99.92254066615028,wp
URI118H,contig_23 [gcode=11] [topology=linear],1096,gb|CP001269.1|,cp32-8,156a,1096,30946,100.0,1095,1095,"[(4113, 5208)]","[(1, 1096)]","[(4113, 5208)]",99.90875912408758,wp
URI118H,contig_24 [gcode=11] [topology=linear],1074,gb|CP094590.1|,lp28-3,B379,1074,28768,100.0,1035,1035,"[(1, 1036)]","[(39, 1074)]","[(1, 1036)]",96.36871508379888,wp
URI118H,contig_25 [gcode=11] [topology=linear],995,gb|CP001272.1|,lp28-4,156a,995,29501,100.0,994,994,"[(801, 1795)]","[(1, 995)]","[(1795, 801)]",99.8994974874372,wp
URI118H,contig_26 [gcode=11] [topology=linear],942,gb|CP002306.1|,lp28-1,JD1,942,24354,89.67236467236467,2983,4126,"[(17915, 18329), (19209, 19535), (19841, 20163), (14991, 15318), (20922, 21705), (20309, 20719), (16102, 16516), (16685, 17104), (22304, 22692), (16818, 17141)]","[(394, 728), (402, 797), (1, 782), (394, 727), (397, 728), (6, 408), (1, 408)]","[(20922, 21705), (20309, 20719), (16102, 16516), (22304, 22692), (16685, 17104), (17915, 18329), (19209, 19535), (19841, 20163), (16818, 17141), (14991, 15318)]",316.66666666666663,wp
URI118H,contig_27 [gcode=11] [topology=linear],922,gb|CP001273.1|,lp28-1,156a,922,24159,87.60864956540175,3632,9051,"[(15652, 16569), (19583, 20466), (22738, 23642), (21470, 22383), (20830, 21740), (16289, 17201), (20188, 21105), (17558, 18440), (22103, 23024), (18183, 19075)]","[(9, 922), (9, 896), (11, 922), (1, 922)]","[(23024, 22103), (21105, 20188), (17201, 16289), (23642, 22738), (22383, 21470), (16569, 15652), (18440, 17558), (19075, 18183), (20466, 19583), (21740, 20830)]",393.9262472885033,wp
URI118H,contig_28 [gcode=11] [topology=linear],908,gb|CP017203.1|,cp32-8,B331,908,29892,100.0,907,907,"[(2119, 3026)]","[(1, 908)]","[(3026, 2119)]",99.8898678414097,wp
URI118H,contig_29 [gcode=11] [topology=linear],906,gb|CP002314.1|,lp28-3,JD1,906,28797,99.33774834437084,904,451,"[(28346, 28797)]","[(454, 906), (1, 453)]","[(28346, 28797), (28797, 28346)]",99.77924944812362,wp
URI118H,contig_3 [gcode=11] [topology=linear],30608,RS01295_JD1_JD1_cp32-1+5_ParA_X,cp32-1+5,RS01295,30608,257,100.0,770,256,"[(1, 257)]","[(14199, 14969)]","[(1, 257)]",2.515682174594877,pf32
URI118H,contig_30 [gcode=11] [topology=linear],762,gb|CP001264.1|,cp32-3,156a,762,30280,100.0,761,761,"[(3364, 4125)]","[(1, 762)]","[(3364, 4125)]",99.86876640419948,wp
URI118H,contig_31 [gcode=11] [topology=linear],746,gb|CP094588.1|,cp32-9,B379,746,21173,99.86595174262736,745,745,"[(9044, 9789)]","[(1, 746)]","[(9044, 9789)]",99.86595174262736,wp
URI118H,contig_32 [gcode=11] [topology=linear],696,gb|CP002306.1|,lp28-1,JD1,696,24354,88.66368945379594,5027,5703,"[(17917, 18590), (19719, 20164), (20917, 21339), (21328, 21895), (18603, 19125), (23694, 24152), (14988, 15552), (19084, 19767), (16680, 17375), (20304, 20978)]","[(1, 423), (14, 460), (13, 694), (14, 694), (135, 694), (150, 687), (13, 465), (1, 694), (139, 696)]","[(17917, 18590), (16680, 17375), (19084, 19767), (20304, 20978), (21328, 21895), (14988, 15552), (18603, 19125), (19719, 20164), (20917, 21339), (24152, 23694)]",722.2701149425287,wp
URI118H,contig_33 [gcode=11] [topology=linear],686,gb|CP094585.1|,cp32-5,B379,686,30637,100.0,685,685,"[(5346, 6031)]","[(1, 686)]","[(6031, 5346)]",99.8542274052478,wp
URI118H,contig_34 [gcode=11] [topology=linear],683,gb|CP094581.1|,cp32-11,B379,683,30287,100.0,682,682,"[(17467, 18149)]","[(1, 683)]","[(17467, 18149)]",99.85358711566616,wp
URI118H,contig_35 [gcode=11] [topology=linear],646,gb|CP002307.1|,cp32-6,JD1,646,30804,98.29721362229104,645,644,"[(29569, 30213)]","[(1, 646)]","[(29569, 30213)]",99.84520123839008,wp
URI118H,contig_36 [gcode=11] [topology=linear],594,gb|CP094585.1|,cp32-5,B379,594,30637,100.0,593,593,"[(13579, 14172)]","[(1, 594)]","[(13579, 14172)]",99.83164983164984,wp
URI118H,contig_37 [gcode=11] [topology=linear],564,gb|CP019921.1|,cp32-9-4,PAbe,564,62238,99.09154437456324,865,1428,"[(30391, 30954), (1, 303), (60697, 61260)]","[(1, 564), (262, 564)]","[(60697, 61260), (30391, 30954), (1, 303)]",153.36879432624113,wp
URI118H,contig_38 [gcode=11] [topology=linear],516,gb|CP002306.1|,lp28-1,JD1,516,24354,89.13883208361736,3776,4325,"[(19719, 20164), (20922, 21339), (20309, 20817), (16104, 16518), (18623, 18965), (16685, 17208), (19084, 19597), (15044, 15385), (22304, 22629), (17917, 18414)]","[(10, 513), (9, 498), (139, 457), (9, 417), (175, 513), (160, 513), (2, 416), (2, 513), (10, 452)]","[(20309, 20817), (19084, 19597), (17917, 18414), (16685, 17208), (19719, 20164), (20922, 21339), (16104, 16518), (18623, 18965), (15044, 15385), (22304, 22629)]",731.782945736434,wp
URI118H,contig_39 [gcode=11] [topology=linear],511,gb|AE001575.1|,cp32-1,B31,511,30750,100.0,510,510,"[(18153, 18663)]","[(1, 511)]","[(18663, 18153)]",99.80430528375732,wp
URI118H,contig_4 [gcode=11] [topology=linear],30596,RS01520_MM1_plsm_cp32-6_ParA_X,cp32-6,RS01520,30596,249,100.0,746,248,"[(1, 249)]","[(20981, 21727)]","[(1, 249)]",2.4382272192443457,pf32
URI118H,contig_40 [gcode=11] [topology=linear],501,gb|CP094583.1|,cp32-2,B379,501,30302,100.0,500,500,"[(1500, 2000)]","[(1, 501)]","[(2000, 1500)]",99.8003992015968,wp
URI118H,contig_41 [gcode=11] [topology=linear],490,gb|CP094581.1|,cp32-11,B379,490,30287,100.0,489,489,"[(18896, 19385)]","[(1, 490)]","[(18896, 19385)]",99.79591836734694,wp
URI118H,contig_42 [gcode=11] [topology=linear],486,gb|AE001580.1|,cp32-8,B31,486,30885,100.0,485,485,"[(13106, 13591)]","[(1, 486)]","[(13591, 13106)]",99.79423868312756,wp
URI118H,contig_43 [gcode=11] [topology=linear],483,gb|CP094581.1|,cp32-11,B379,483,30287,100.0,482,482,"[(18339, 18821)]","[(1, 483)]","[(18821, 18339)]",99.79296066252589,wp
URI118H,contig_44 [gcode=11] [topology=linear],457,gb|CP094586.1|,cp32-6,B379,457,30642,100.0,456,456,"[(12154, 12610)]","[(1, 457)]","[(12154, 12610)]",99.78118161925602,wp
URI118H,contig_45 [gcode=11] [topology=linear],454,gb|CP001273.1|,lp28-1,156a,454,24159,90.00755096904103,2098,3889,"[(19583, 19901), (18686, 19133), (16180, 16627), (15540, 15984), (22629, 23083), (21358, 21805), (21994, 22436), (17449, 17884), (16811, 17266)]","[(12, 454), (7, 454), (1, 316), (6, 454), (7, 453)]","[(15984, 15540), (22436, 21994), (17884, 17449), (16627, 16180), (21805, 21358), (17266, 16811), (23083, 22629), (19133, 18686), (19901, 19583)]",462.11453744493394,wp
URI118H,contig_46 [gcode=11] [topology=linear],435,gb|CP001273.1|,lp28-1,156a,435,24159,91.52376286134248,573,2018,"[(15807, 16094), (18323, 18609), (17704, 17991), (20349, 20638), (18950, 19239), (22255, 22546), (16444, 16733)]","[(147, 435), (150, 435)]","[(20349, 20638), (16444, 16733), (18323, 18609), (17704, 17991), (15807, 16094), (22255, 22546), (18950, 19239)]",131.72413793103448,wp
URI118H,contig_47 [gcode=11] [topology=linear],424,gb|CP094585.1|,cp32-5,B379,424,30637,100.0,423,423,"[(8862, 9285)]","[(1, 424)]","[(8862, 9285)]",99.76415094339622,wp
URI118H,contig_48 [gcode=11] [topology=linear],411,gb|CP001272.1|,lp28-4,156a,411,29501,100.0,408,408,"[(72, 480)]","[(3, 411)]","[(72, 480)]",99.27007299270072,wp
URI118H,contig_49 [gcode=11] [topology=linear],411,gb|CP094593.1|,lp28-6,B379,411,26653,99.75728155339806,410,411,"[(26237, 26648)]","[(1, 411)]","[(26237, 26648)]",99.7566909975669,wp
URI118H,contig_5 [gcode=11] [topology=linear],30301,B379_cp32-2_ParA_1,cp32-2,B379,30301,251,100.0,752,250,"[(1, 251)]","[(19540, 20292)]","[(1, 251)]",2.481766278340649,pf32
URI118H,contig_50 [gcode=11] [topology=linear],401,gb|CP017216.1|,lp36,B331,401,30210,96.15384615384616,672,673,"[(21530, 21826), (2548, 2925)]","[(1, 378), (1, 296)]","[(2925, 2548), (21826, 21530)]",167.58104738154614,wp
URI118H,contig_51 [gcode=11] [topology=linear],391,gb|CP094581.1|,cp32-11,B379,391,30287,100.0,390,390,"[(16466, 16856)]","[(1, 391)]","[(16466, 16856)]",99.74424552429667,wp
URI118H,contig_52 [gcode=11] [topology=linear],380,gb|AE001580.1|,cp32-8,B31,380,30885,100.0,379,379,"[(756, 1135)]","[(1, 380)]","[(756, 1135)]",99.73684210526316,wp
URI118H,contig_53 [gcode=11] [topology=linear],380,gb|CP094582.1|,cp32-12,B379,380,30796,99.73684210526316,379,379,"[(22616, 22995)]","[(1, 380)]","[(22616, 22995)]",99.73684210526316,wp
URI118H,contig_54 [gcode=11] [topology=linear],364,gb|CP001260.1|,lp36,156a,364,23638,100.0,363,363,"[(22594, 22957)]","[(1, 364)]","[(22594, 22957)]",99.72527472527472,wp
URI118H,contig_55 [gcode=11] [topology=linear],352,gb|CP001256.1|,lp28-3,156a,352,28770,100.0,351,351,"[(27936, 28287)]","[(1, 352)]","[(27936, 28287)]",99.7159090909091,wp
URI118H,contig_56 [gcode=11] [topology=linear],343,gb|CP094581.1|,cp32-11,B379,343,30287,100.0,342,342,"[(16965, 17307)]","[(1, 343)]","[(17307, 16965)]",99.70845481049562,wp
URI118H,contig_57 [gcode=11] [topology=linear],326,gb|CP001492.1|,cp32-7,94a,326,30433,100.0,325,325,"[(3030, 3355)]","[(1, 326)]","[(3355, 3030)]",99.69325153374233,wp
URI118H,contig_58 [gcode=11] [topology=linear],321,gb|AE001584.1|,lp56,B31,321,52971,100.0,320,320,"[(23318, 23638)]","[(1, 321)]","[(23638, 23318)]",99.68847352024922,wp
URI118H,contig_59 [gcode=11] [topology=linear],320,gb|CP094593.1|,lp28-6,B379,320,26653,100.0,319,319,"[(25917, 26236)]","[(1, 320)]","[(26236, 25917)]",99.6875,wp
URI118H,contig_6 [gcode=11] [topology=linear],30259,S35_B31_cp32-3_ParA_X,cp32-3,S35,30259,246,100.0,737,245,"[(1, 246)]","[(14917, 15654)]","[(1, 246)]",2.4356389834429426,pf32
URI118H,contig_60 [gcode=11] [topology=linear],312,gb|CP001492.1|,cp32-7,94a,312,30433,100.0,311,311,"[(12813, 13124)]","[(1, 312)]","[(13124, 12813)]",99.67948717948718,wp
URI118H,contig_61 [gcode=11] [topology=linear],307,gb|CP001492.1|,cp32-7,94a,307,30433,100.0,306,306,"[(1190, 1496)]","[(1, 307)]","[(1496, 1190)]",99.6742671009772,wp
URI118H,contig_62 [gcode=11] [topology=linear],306,gb|CP094586.1|,cp32-6,B379,306,30642,99.67320261437908,305,305,"[(30076, 30381)]","[(1, 306)]","[(30076, 30381)]",99.67320261437908,wp
URI118H,contig_63 [gcode=11] [topology=linear],302,gb|CP002306.1|,lp28-1,JD1,302,24354,91.22507122507125,1145,1740,"[(18678, 18965), (16912, 17208), (19303, 19597), (18135, 18414), (20532, 20817), (15086, 15385)]","[(24, 302), (9, 299), (9, 300), (9, 295)]","[(18414, 18135), (20817, 20532), (15385, 15086), (18965, 18678), (19597, 19303), (17208, 16912)]",379.1390728476821,wp
URI118H,contig_64 [gcode=11] [topology=linear],294,gb|CP002306.1|,lp28-1,JD1,294,24354,98.9795918367347,293,586,"[(23312, 23605), (22718, 23011)]","[(1, 294)]","[(22718, 23011), (23605, 23312)]",99.65986394557824,wp
URI118H,contig_65 [gcode=11] [topology=linear],289,gb|CP002306.1|,lp28-1,JD1,289,24354,91.63636363636364,274,268,"[(18539, 18807)]","[(7, 281)]","[(18807, 18539)]",94.80968858131487,wp
URI118H,contig_66 [gcode=11] [topology=linear],287,gb|CP002306.1|,lp28-1,JD1,287,24354,92.18077474892397,1380,1362,"[(21328, 21591), (22304, 22563), (19193, 19476), (17439, 17720), (23760, 24036)]","[(2, 268), (2, 287), (2, 264), (6, 287), (1, 287)]","[(23760, 24036), (19476, 19193), (21591, 21328), (17720, 17439), (22563, 22304)]",480.83623693379786,wp
URI118H,contig_68 [gcode=11] [topology=linear],270,gb|CP094584.1|,cp32-3,B379,270,30263,100.0,269,269,"[(29403, 29672)]","[(1, 270)]","[(29672, 29403)]",99.62962962962963,wp
URI118H,contig_69 [gcode=11] [topology=linear],268,gb|CP001273.1|,lp28-1,156a,268,24159,94.78178368121442,780,1045,"[(19044, 19303), (21717, 21985), (18417, 18679), (17180, 17436)]","[(3, 265), (1, 263), (3, 259)]","[(17180, 17436), (19044, 19303), (18417, 18679), (21717, 21985)]",291.044776119403,wp
URI118H,contig_7 [gcode=11] [topology=linear],27866,B379_lp28-5_ParA_1,lp28-5,B379,27866,247,100.0,740,246,"[(1, 247)]","[(19792, 20532)]","[(1, 247)]",2.655565922629728,pf32
URI118H,contig_70 [gcode=11] [topology=linear],253,gb|CP001269.1|,cp32-8,156a,253,30946,100.0,252,252,"[(14201, 14453)]","[(1, 253)]","[(14201, 14453)]",99.60474308300395,wp
URI118H,contig_8 [gcode=11] [topology=linear],27332,RS07610_JD1_JD1_lp28-6_ParA_X,lp28-6,RS07610,27332,251,100.0,752,250,"[(1, 251)]","[(22275, 23027)]","[(1, 251)]",2.7513537245719304,pf32
URI118H,contig_9 [gcode=11] [topology=linear],27124,I21_B31_lp28-4_ParA_X,lp28-4,I21,27124,250,100.0,749,249,"[(1, 250)]","[(11690, 12439)]","[(1, 250)]",2.761392125055301,pf32
URI120H,contig_1 [gcode=11] [topology=linear],910720,NE_5261_chromosome_ParA_2,chromosome,NE_5261,910720,380,100.0,1097,365,"[(1, 366)]","[(540763, 541860)]","[(1, 366)]",0.1204541461700632,pf32
URI120H,contig_10 [gcode=11] [topology=linear],30480,N32_B31_cp32-9_ParA_X,cp32-9,N32,30480,251,100.0,743,247,"[(1, 248)]","[(26664, 27407)]","[(1, 248)]",2.4376640419947506,pf32
URI120H,contig_11 [gcode=11] [topology=linear],30299,RS01165_B31_NRZ_p_cp32-4_ParA_X,cp32-4,RS01165,30299,251,100.0,752,250,"[(1, 251)]","[(14683, 15435)]","[(1, 251)]",2.481930096702861,pf32
URI120H,contig_12 [gcode=11] [topology=linear],30222,S35_B31_cp32-3_ParA_X,cp32-3,S35,30222,246,100.0,737,245,"[(1, 246)]","[(25586, 26323)]","[(1, 246)]",2.438620872212296,pf32
URI120H,contig_13 [gcode=11] [topology=linear],29998,M32_B31_cp32-6_ParA_X,cp32-6,M32,29998,249,100.0,746,248,"[(1, 249)]","[(25557, 26303)]","[(1, 249)]",2.486832455497033,pf32
URI120H,contig_14 [gcode=11] [topology=linear],29642,RS06245_ZS7_ZS7_lp28-2_ParA_X,lp28-2,RS06245,29642,255,100.0,764,254,"[(1, 255)]","[(23004, 23768)]","[(1, 255)]",2.5774239255111,pf32
URI120H,contig_15 [gcode=11] [topology=linear],26958,H28_B31_lp28-3_ParA_X,lp28-3,H28,26958,251,100.0,752,250,"[(1, 251)]","[(9894, 10646)]","[(1, 251)]",2.789524445433637,pf32
URI120H,contig_16 [gcode=11] [topology=linear],26498,NE_5261_cp26_ParA_1,cp26,NE_5261,26498,253,100.0,758,252,"[(1, 253)]","[(10871, 11629)]","[(1, 253)]",2.86059325232093,pf32
URI120H,contig_17 [gcode=11] [topology=linear],26324,B379_chromosome_ParA_5,chromosome,B379,26324,262,100.0,785,261,"[(1, 262)]","[(23733, 24518)]","[(1, 262)]",2.9820695942865827,pf32
URI120H,contig_18 [gcode=11] [topology=linear],24263,RS00040_ZS7_ZS7_lp25_ParA_X,lp25,RS00040,24263,252,100.0,755,251,"[(1, 252)]","[(12140, 12895)]","[(1, 252)]",3.1117339158389314,pf32
URI120H,contig_19 [gcode=11] [topology=linear],24037,F24_B31_lp28-1_ParA_X,lp28-1,F24,24037,254,100.0,761,253,"[(1, 254)]","[(13776, 14537)]","[(1, 254)]",3.165952489911387,pf32
URI120H,contig_2 [gcode=11] [topology=linear],53643,A20_B31_lp54_ParA_X,lp54,A20,53643,250,100.0,749,249,"[(1, 250)]","[(39357, 40106)]","[(1, 250)]",1.3962679193930243,pf32
URI120H,contig_20 [gcode=11] [topology=linear],24007,I21_B31_lp28-4_ParA_X,lp28-4,I21,24007,250,100.0,749,249,"[(1, 250)]","[(11789, 12538)]","[(1, 250)]",3.1199233556879244,pf32
URI120H,contig_21 [gcode=11] [topology=linear],21582,RS00875_MM1_plsm_lp17_ParA_X,lp17,RS00875,21582,246,100.0,1450,241,"[(1, 242)]","[(6453, 7178), (53, 778)]","[(1, 242), (1, 242)]",6.718561764433324,pf32
URI120H,contig_22 [gcode=11] [topology=linear],5654,gb|CP019923.1|,lp28-1,PAbe,5654,28157,92.87476372024476,30649,30779,"[(4765, 7076), (6489, 9704), (5830, 9239), (7077, 9704), (1568, 4487), (1548, 4302), (1550, 4487), (5830, 9704), (5910, 9704), (1548, 4487)]","[(1224, 3947), (1, 2306), (1597, 4529), (1877, 5654), (1224, 4595), (1319, 5167), (2731, 5654), (3011, 5654), (2453, 5654), (2173, 5099)]","[(9704, 5910), (9704, 5830), (9239, 5830), (4487, 1548), (4487, 1568), (9704, 6489), (9704, 7077), (4487, 1550), (7076, 4765), (4302, 1548)]",542.0764060841882,wp
URI120H,contig_23 [gcode=11] [topology=linear],2794,O32_B31_cp32-7_ParA_X,cp32-7,O32,2794,249,100.0,746,248,"[(1, 249)]","[(1640, 2386)]","[(1, 249)]",26.700071581961343,pf32
URI120H,contig_24 [gcode=11] [topology=linear],2606,L32_B31_cp32-8_ParA_X,cp32-8,L32,2606,246,100.0,728,242,"[(4, 246)]","[(1876, 2604)]","[(4, 246)]",27.93553338449731,pf32
URI120H,contig_25 [gcode=11] [topology=linear],2371,gb|AE001579.1|,cp32-7,B31,2371,30800,99.1150442477876,2370,2372,"[(9670, 12042)]","[(1, 2371)]","[(9670, 12042)]",99.95782370307889,wp
URI120H,contig_26 [gcode=11] [topology=linear],1519,gb|CP017204.1|,cp32-3,B331,1519,30192,93.29829172141918,1513,1512,"[(26054, 27566)]","[(2, 1515)]","[(27566, 26054)]",99.60500329163924,wp
